forecast_horizon,step_index,forecast_timestamp,power_kw
4d,46,2023-04-01 10:00:00,30.0562
4d,47,2023-04-01 10:15:00,30.044
4d,48,2023-04-01 10:30:00,29.8213
4d,49,2023-04-01 10:45:00,51.2754
4d,50,2023-04-01 11:00:00,58.2189
4d,51,2023-04-01 11:15:00,16.2353
4d,52,2023-04-01 11:30:00,13.2247
4d,53,2023-04-01 11:45:00,120.3973
4d,54,2023-04-01 12:00:00,116.8317
4d,55,2023-04-01 12:15:00,101.1806
4d,56,2023-04-01 12:30:00,0.0
4d,57,2023-04-01 12:45:00,0.0
4d,58,2023-04-01 13:00:00,0.0
4d,59,2023-04-01 13:15:00,56.2967
4d,60,2023-04-01 13:30:00,43.6411
4d,61,2023-04-01 13:45:00,51.252
4d,62,2023-04-01 14:00:00,34.6015
4d,63,2023-04-01 14:15:00,0.0
4d,64,2023-04-01 14:30:00,50.9583
4d,65,2023-04-01 14:45:00,51.512
4d,66,2023-04-01 15:00:00,52.3767
4d,67,2023-04-01 15:15:00,22.7508
4d,68,2023-04-01 15:30:00,63.0667
4d,69,2023-04-01 15:45:00,78.1717
4d,70,2023-04-01 16:00:00,84.801
4d,71,2023-04-01 16:15:00,101.938
4d,72,2023-04-01 16:30:00,84.9037
4d,73,2023-04-01 16:45:00,73.234
4d,74,2023-04-01 17:00:00,112.7953
4d,75,2023-04-01 17:15:00,80.3925
4d,76,2023-04-01 17:30:00,57.323
4d,77,2023-04-01 17:45:00,158.8417
4d,78,2023-04-01 18:00:00,173.2735
4d,79,2023-04-01 18:15:00,164.9453
4d,80,2023-04-01 18:30:00,96.1096
4d,81,2023-04-01 18:45:00,88.701
4d,82,2023-04-01 19:00:00,78.5449
4d,83,2023-04-01 19:15:00,84.19
4d,84,2023-04-01 19:30:00,28.908
4d,85,2023-04-01 19:45:00,25.6323
4d,86,2023-04-01 20:00:00,26.78
4d,87,2023-04-01 20:15:00,54.44
4d,88,2023-04-01 20:30:00,53.5073
4d,89,2023-04-01 20:45:00,110.3045
4d,90,2023-04-01 21:00:00,102.6953
4d,91,2023-04-01 21:15:00,44.0758
4d,92,2023-04-01 21:30:00,48.97
4d,93,2023-04-01 21:45:00,47.0213
4d,94,2023-04-01 22:00:00,30.2933
4d,95,2023-04-01 22:15:00,12.5947
4d,96,2023-04-01 22:30:00,10.2362
4d,97,2023-04-01 22:45:00,0.0
4d,98,2023-04-01 23:00:00,16.77
4d,99,2023-04-01 23:15:00,18.31
4d,100,2023-04-01 23:30:00,0.0
4d,101,2023-04-01 23:45:00,0.0
4d,102,2023-04-02 00:00:00,60.7144
4d,103,2023-04-02 00:15:00,76.8302
4d,104,2023-04-02 00:30:00,80.3587
4d,105,2023-04-02 00:45:00,68.1353
4d,106,2023-04-02 01:00:00,51.4627
4d,107,2023-04-02 01:15:00,33.6793
4d,108,2023-04-02 01:30:00,21.0856
4d,109,2023-04-02 01:45:00,0.0
4d,110,2023-04-02 02:00:00,0.0
4d,111,2023-04-02 02:15:00,0.0
4d,112,2023-04-02 02:30:00,0.0
4d,113,2023-04-02 02:45:00,0.0
4d,114,2023-04-02 03:00:00,0.0
4d,115,2023-04-02 03:15:00,0.0
4d,116,2023-04-02 03:30:00,0.0
4d,117,2023-04-02 03:45:00,0.0
4d,118,2023-04-02 04:00:00,0.0
4d,119,2023-04-02 04:15:00,0.0
4d,120,2023-04-02 04:30:00,0.0
4d,121,2023-04-02 04:45:00,0.0
4d,122,2023-04-02 05:00:00,0.0
4d,123,2023-04-02 05:15:00,116.6414
4d,124,2023-04-02 05:30:00,106.0807
4d,125,2023-04-02 05:45:00,84.9107
4d,126,2023-04-02 06:00:00,65.0287
4d,127,2023-04-02 06:15:00,45.6227
4d,128,2023-04-02 06:30:00,5.3973
4d,129,2023-04-02 06:45:00,5.27
4d,130,2023-04-02 07:00:00,0.0
4d,131,2023-04-02 07:15:00,0.0
4d,132,2023-04-02 07:30:00,0.0
4d,133,2023-04-02 07:45:00,0.0
4d,134,2023-04-02 08:00:00,0.0
4d,135,2023-04-02 08:15:00,0.0
4d,136,2023-04-02 08:30:00,37.2979
4d,137,2023-04-02 08:45:00,23.2513
4d,138,2023-04-02 09:00:00,55.2336
4d,139,2023-04-02 09:15:00,47.5933
4d,140,2023-04-02 09:30:00,56.4627
4d,141,2023-04-02 09:45:00,79.1866
4d,142,2023-04-02 10:00:00,62.303
4d,143,2023-04-02 10:15:00,43.916
4d,144,2023-04-02 10:30:00,27.926
4d,145,2023-04-02 10:45:00,0.0
4d,146,2023-04-02 11:00:00,0.0
4d,147,2023-04-02 11:15:00,0.0
4d,148,2023-04-02 11:30:00,0.0
4d,149,2023-04-02 11:45:00,0.0
4d,150,2023-04-02 12:00:00,0.0
4d,151,2023-04-02 12:15:00,44.82
4d,152,2023-04-02 12:30:00,119.9601
4d,153,2023-04-02 12:45:00,102.4892
4d,154,2023-04-02 13:00:00,17.7727
4d,155,2023-04-02 13:15:00,7.6625
4d,156,2023-04-02 13:30:00,59.7645
4d,157,2023-04-02 13:45:00,74.8992
4d,158,2023-04-02 14:00:00,0.0
4d,159,2023-04-02 14:15:00,0.0
4d,160,2023-04-02 14:30:00,0.0
4d,161,2023-04-02 14:45:00,0.0
4d,162,2023-04-02 15:00:00,40.28
4d,163,2023-04-02 15:15:00,40.5013
4d,164,2023-04-02 15:30:00,76.2947
4d,165,2023-04-02 15:45:00,85.0825
4d,166,2023-04-02 16:00:00,144.4457
4d,167,2023-04-02 16:15:00,80.324
4d,168,2023-04-02 16:30:00,79.0173
4d,169,2023-04-02 16:45:00,71.1833
4d,170,2023-04-02 17:00:00,105.3567
4d,171,2023-04-02 17:15:00,113.4008
4d,172,2023-04-02 17:30:00,162.7506
4d,173,2023-04-02 17:45:00,104.8033
4d,174,2023-04-02 18:00:00,77.8536
4d,175,2023-04-02 18:15:00,40.7953
4d,176,2023-04-02 18:30:00,30.8733
4d,177,2023-04-02 18:45:00,0.0
4d,178,2023-04-02 19:00:00,0.0
4d,179,2023-04-02 19:15:00,55.8967
4d,180,2023-04-02 19:30:00,56.2387
4d,181,2023-04-02 19:45:00,98.721
4d,182,2023-04-02 20:00:00,72.2297
4d,183,2023-04-02 20:15:00,45.2653
4d,184,2023-04-02 20:30:00,24.7667
4d,185,2023-04-02 20:45:00,13.5527
4d,186,2023-04-02 21:00:00,5.7075
4d,187,2023-04-02 21:15:00,0.0
4d,188,2023-04-02 21:30:00,52.172
4d,189,2023-04-02 21:45:00,23.9907
4d,190,2023-04-02 22:00:00,13.5433
4d,191,2023-04-02 22:15:00,12.8713
4d,192,2023-04-02 22:30:00,12.906
4d,193,2023-04-02 22:45:00,0.0
4d,194,2023-04-02 23:00:00,0.0
4d,195,2023-04-02 23:15:00,0.0
4d,196,2023-04-02 23:30:00,0.0
4d,197,2023-04-02 23:45:00,0.0
4d,198,2023-04-03 00:00:00,126.8642
4d,199,2023-04-03 00:15:00,118.1527
4d,200,2023-04-03 00:30:00,98.4753
4d,201,2023-04-03 00:45:00,79.6038
4d,202,2023-04-03 01:00:00,62.896
4d,203,2023-04-03 01:15:00,53.356
4d,204,2023-04-03 01:30:00,35.1762
4d,205,2023-04-03 01:45:00,42.29
4d,206,2023-04-03 02:00:00,169.4679
4d,207,2023-04-03 02:15:00,179.2687
4d,208,2023-04-03 02:30:00,187.7063
4d,209,2023-04-03 02:45:00,223.1067
4d,210,2023-04-03 03:00:00,224.1733
4d,211,2023-04-03 03:15:00,182.4269
4d,212,2023-04-03 03:30:00,39.1339
4d,213,2023-04-03 03:45:00,22.2847
4d,214,2023-04-03 04:00:00,20.828
4d,215,2023-04-03 04:15:00,9.925
4d,216,2023-04-03 04:30:00,0.0
4d,217,2023-04-03 04:45:00,0.0
4d,218,2023-04-03 05:00:00,22.33
4d,219,2023-04-03 05:15:00,22.3567
4d,220,2023-04-03 05:30:00,22.3867
4d,221,2023-04-03 05:45:00,61.2773
4d,222,2023-04-03 06:00:00,45.3456
4d,223,2023-04-03 06:15:00,61.8383
4d,224,2023-04-03 06:30:00,75.5653
4d,225,2023-04-03 06:45:00,71.4851
4d,226,2023-04-03 07:00:00,30.7
4d,227,2023-04-03 07:15:00,0.0
4d,228,2023-04-03 07:30:00,0.0
4d,229,2023-04-03 07:45:00,0.0
4d,230,2023-04-03 08:00:00,4.185
4d,231,2023-04-03 08:15:00,6.5275
4d,232,2023-04-03 08:30:00,0.0
4d,233,2023-04-03 08:45:00,18.5333
4d,234,2023-04-03 09:00:00,27.996
4d,235,2023-04-03 09:15:00,28.3908
4d,236,2023-04-03 09:30:00,0.0
4d,237,2023-04-03 09:45:00,0.0
4d,238,2023-04-03 10:00:00,0.0
4d,239,2023-04-03 10:15:00,0.0
4d,240,2023-04-03 10:30:00,0.0
4d,241,2023-04-03 10:45:00,0.0
4d,242,2023-04-03 11:00:00,0.0
4d,243,2023-04-03 11:15:00,44.0529
4d,244,2023-04-03 11:30:00,44.11
4d,245,2023-04-03 11:45:00,28.3808
4d,246,2023-04-03 12:00:00,54.1313
4d,247,2023-04-03 12:15:00,36.4933
4d,248,2023-04-03 12:30:00,53.3507
4d,249,2023-04-03 12:45:00,161.032
4d,250,2023-04-03 13:00:00,215.1534
4d,251,2023-04-03 13:15:00,172.2573
4d,252,2023-04-03 13:30:00,102.6183
4d,253,2023-04-03 13:45:00,32.0957
4d,254,2023-04-03 14:00:00,3.9886
4d,255,2023-04-03 14:15:00,23.3583
4d,256,2023-04-03 14:30:00,22.6367
4d,257,2023-04-03 14:45:00,22.325
4d,258,2023-04-03 15:00:00,0.0
4d,259,2023-04-03 15:15:00,0.0
4d,260,2023-04-03 15:30:00,0.0
4d,261,2023-04-03 15:45:00,0.0
4d,262,2023-04-03 16:00:00,0.0
4d,263,2023-04-03 16:15:00,0.0
4d,264,2023-04-03 16:30:00,32.528
4d,265,2023-04-03 16:45:00,85.7489
4d,266,2023-04-03 17:00:00,105.8445
4d,267,2023-04-03 17:15:00,112.586
4d,268,2023-04-03 17:30:00,60.388
4d,269,2023-04-03 17:45:00,49.8213
4d,270,2023-04-03 18:00:00,40.9313
4d,271,2023-04-03 18:15:00,35.414
4d,272,2023-04-03 18:30:00,0.0
4d,273,2023-04-03 18:45:00,58.57
4d,274,2023-04-03 19:00:00,112.4242
4d,275,2023-04-03 19:15:00,54.9
4d,276,2023-04-03 19:30:00,0.0
4d,277,2023-04-03 19:45:00,0.0
4d,278,2023-04-03 20:00:00,21.8475
4d,279,2023-04-03 20:15:00,29.8247
4d,280,2023-04-03 20:30:00,29.8167
4d,281,2023-04-03 20:45:00,26.724
4d,282,2023-04-03 21:00:00,0.0
4d,283,2023-04-03 21:15:00,40.25
4d,284,2023-04-03 21:30:00,38.61
4d,285,2023-04-03 21:45:00,24.9687
4d,286,2023-04-03 22:00:00,19.335
4d,287,2023-04-03 22:15:00,0.0
4d,288,2023-04-03 22:30:00,0.0
4d,289,2023-04-03 22:45:00,0.0
4d,290,2023-04-03 23:00:00,22.9414
4d,291,2023-04-03 23:15:00,66.976
4d,292,2023-04-03 23:30:00,55.7393
4d,293,2023-04-03 23:45:00,33.1333
4d,294,2023-04-04 00:00:00,109.1302
4d,295,2023-04-04 00:15:00,129.7247
4d,296,2023-04-04 00:30:00,165.6607
4d,297,2023-04-04 00:45:00,162.7863
4d,298,2023-04-04 01:00:00,97.2927
4d,299,2023-04-04 01:15:00,41.8933
4d,300,2023-04-04 01:30:00,39.81
4d,301,2023-04-04 01:45:00,40.4573
4d,302,2023-04-04 02:00:00,40.3987
4d,303,2023-04-04 02:15:00,80.7484
4d,304,2023-04-04 02:30:00,81.1647
4d,305,2023-04-04 02:45:00,125.2053
4d,306,2023-04-04 03:00:00,136.564
4d,307,2023-04-04 03:15:00,124.8762
4d,308,2023-04-04 03:30:00,92.932
4d,309,2023-04-04 03:45:00,89.5933
4d,310,2023-04-04 04:00:00,81.4653
4d,311,2023-04-04 04:15:00,47.957
4d,312,2023-04-04 04:30:00,40.9
4d,313,2023-04-04 04:45:00,34.9369
4d,314,2023-04-04 05:00:00,63.4925
4d,315,2023-04-04 05:15:00,38.0925
4d,316,2023-04-04 05:30:00,0.0
4d,317,2023-04-04 05:45:00,39.6467
4d,318,2023-04-04 06:00:00,38.628
4d,319,2023-04-04 06:15:00,16.9333
4d,320,2023-04-04 06:30:00,0.0
4d,321,2023-04-04 06:45:00,0.0
4d,322,2023-04-04 07:00:00,26.575
4d,323,2023-04-04 07:15:00,26.8173
4d,324,2023-04-04 07:30:00,11.9515
4d,325,2023-04-04 07:45:00,0.0
4d,326,2023-04-04 08:00:00,0.0
4d,327,2023-04-04 08:15:00,0.0
4d,328,2023-04-04 08:30:00,0.0
4d,329,2023-04-04 08:45:00,0.0
4d,330,2023-04-04 09:00:00,0.0
4d,331,2023-04-04 09:15:00,42.1067
4d,332,2023-04-04 09:30:00,75.8385
4d,333,2023-04-04 09:45:00,9.8447
4d,334,2023-04-04 10:00:00,5.6607
4d,335,2023-04-04 10:15:00,5.74
4d,336,2023-04-04 10:30:00,0.0
4d,337,2023-04-04 10:45:00,21.5036
4d,338,2023-04-04 11:00:00,23.415
4d,339,2023-04-04 11:15:00,0.0
4d,340,2023-04-04 11:30:00,36.62
4d,341,2023-04-04 11:45:00,96.3003
4d,342,2023-04-04 12:00:00,73.3347
4d,343,2023-04-04 12:15:00,61.7999
4d,344,2023-04-04 12:30:00,48.0846
4d,345,2023-04-04 12:45:00,21.604
4d,346,2023-04-04 13:00:00,21.1993
4d,347,2023-04-04 13:15:00,19.22
4d,348,2023-04-04 13:30:00,39.3814
4d,349,2023-04-04 13:45:00,30.7733
4d,350,2023-04-04 14:00:00,17.1617
4d,351,2023-04-04 14:15:00,0.0
4d,352,2023-04-04 14:30:00,0.0
4d,353,2023-04-04 14:45:00,0.0
4d,354,2023-04-04 15:00:00,0.0
4d,355,2023-04-04 15:15:00,0.0
4d,356,2023-04-04 15:30:00,0.0
4d,357,2023-04-04 15:45:00,0.0
4d,358,2023-04-04 16:00:00,69.13
4d,359,2023-04-04 16:15:00,47.1887
4d,360,2023-04-04 16:30:00,150.4495
4d,361,2023-04-04 16:45:00,122.0746
4d,362,2023-04-04 17:00:00,170.2789
4d,363,2023-04-04 17:15:00,142.7563
4d,364,2023-04-04 17:30:00,78.146
4d,365,2023-04-04 17:45:00,31.0122
4d,366,2023-04-04 18:00:00,0.0
4d,367,2023-04-04 18:15:00,0.0
4d,368,2023-04-04 18:30:00,0.0
4d,369,2023-04-04 18:45:00,40.3433
4d,370,2023-04-04 19:00:00,40.4393
4d,371,2023-04-04 19:15:00,40.792
4d,372,2023-04-04 19:30:00,98.2667
4d,373,2023-04-04 19:45:00,53.858
4d,374,2023-04-04 20:00:00,39.1293
4d,375,2023-04-04 20:15:00,24.3467
4d,376,2023-04-04 20:30:00,10.66
4d,377,2023-04-04 20:45:00,46.5037
4d,378,2023-04-04 21:00:00,46.7533
4d,379,2023-04-04 21:15:00,46.9993
4d,380,2023-04-04 21:30:00,47.2493
4d,381,2023-04-04 21:45:00,47.4617
4d,382,2023-04-04 22:00:00,0.0
4d,383,2023-04-04 22:15:00,26.0955
4d,384,2023-04-04 22:30:00,24.43
