forecast_horizon,step_index,forecast_timestamp,power_kw
1d,62,2021-01-31 14:45:00,0.0
1d,63,2021-01-31 15:00:00,0.0
1d,64,2021-01-31 15:15:00,0.0
1d,65,2021-01-31 15:30:00,0.0
1d,66,2021-01-31 15:45:00,75.5386
1d,67,2021-01-31 16:00:00,79.4927
1d,68,2021-01-31 16:15:00,63.3367
1d,69,2021-01-31 16:30:00,0.0
1d,70,2021-01-31 16:45:00,0.0
1d,71,2021-01-31 17:00:00,0.0
1d,72,2021-01-31 17:15:00,98.9964
1d,73,2021-01-31 17:30:00,104.656
1d,74,2021-01-31 17:45:00,86.1623
1d,75,2021-01-31 18:00:00,52.207
1d,76,2021-01-31 18:15:00,42.655
1d,77,2021-01-31 18:30:00,36.1533
1d,78,2021-01-31 18:45:00,20.0055
1d,79,2021-01-31 19:00:00,0.0
1d,80,2021-01-31 19:15:00,0.0
1d,81,2021-01-31 19:30:00,0.0
1d,82,2021-01-31 19:45:00,0.0
1d,83,2021-01-31 20:00:00,0.0
1d,84,2021-01-31 20:15:00,0.0
1d,85,2021-01-31 20:30:00,0.0
1d,86,2021-01-31 20:45:00,0.0
1d,87,2021-01-31 21:00:00,0.0
1d,88,2021-01-31 21:15:00,0.0
1d,89,2021-01-31 21:30:00,12.4079
1d,90,2021-01-31 21:45:00,12.352
1d,91,2021-01-31 22:00:00,10.69
1d,92,2021-01-31 22:15:00,0.0
1d,93,2021-01-31 22:30:00,0.0
1d,94,2021-01-31 22:45:00,40.253
1d,95,2021-01-31 23:00:00,40.3313
1d,96,2021-01-31 23:15:00,125.4412
4d,1,2021-01-30 23:30:00,0.0
4d,2,2021-01-30 23:45:00,0.0
4d,3,2021-01-31 00:00:00,85.2173
4d,4,2021-01-31 00:15:00,41.0367
4d,5,2021-01-31 00:30:00,22.536
4d,6,2021-01-31 00:45:00,47.3418
4d,7,2021-01-31 01:00:00,36.788
4d,8,2021-01-31 01:15:00,17.0413
4d,9,2021-01-31 01:30:00,10.064
4d,10,2021-01-31 01:45:00,0.0
4d,11,2021-01-31 02:00:00,0.0
4d,12,2021-01-31 02:15:00,0.0
4d,13,2021-01-31 02:30:00,46.3383
4d,14,2021-01-31 02:45:00,46.5947
4d,15,2021-01-31 03:00:00,46.738
4d,16,2021-01-31 03:15:00,47.0233
4d,17,2021-01-31 03:30:00,47.1927
4d,18,2021-01-31 03:45:00,47.5347
4d,19,2021-01-31 04:00:00,22.726
4d,20,2021-01-31 04:15:00,0.0
4d,21,2021-01-31 04:30:00,0.0
4d,22,2021-01-31 04:45:00,0.0
4d,23,2021-01-31 05:00:00,0.0
4d,24,2021-01-31 05:15:00,40.3671
4d,25,2021-01-31 05:30:00,40.4853
4d,26,2021-01-31 05:45:00,40.7667
4d,27,2021-01-31 06:00:00,40.928
4d,28,2021-01-31 06:15:00,32.1836
4d,29,2021-01-31 06:30:00,62.699
4d,30,2021-01-31 06:45:00,63.0873
4d,31,2021-01-31 07:00:00,0.0
4d,32,2021-01-31 07:15:00,0.0
4d,33,2021-01-31 07:30:00,0.0
4d,34,2021-01-31 07:45:00,0.0
4d,35,2021-01-31 08:00:00,0.0
4d,36,2021-01-31 08:15:00,0.0
4d,37,2021-01-31 08:30:00,0.0
4d,38,2021-01-31 08:45:00,0.0
4d,39,2021-01-31 09:00:00,0.0
4d,40,2021-01-31 09:15:00,0.0
4d,41,2021-01-31 09:30:00,0.0
4d,42,2021-01-31 09:45:00,0.0
4d,43,2021-01-31 10:00:00,0.0
4d,44,2021-01-31 10:15:00,0.0
4d,45,2021-01-31 10:30:00,0.0
4d,46,2021-01-31 10:45:00,0.0
4d,47,2021-01-31 11:00:00,0.0
4d,48,2021-01-31 11:15:00,0.0
4d,49,2021-01-31 11:30:00,63.0307
4d,50,2021-01-31 11:45:00,52.3975
4d,51,2021-01-31 12:00:00,23.124
4d,52,2021-01-31 12:15:00,22.948
4d,53,2021-01-31 12:30:00,15.7543
4d,54,2021-01-31 12:45:00,54.9987
4d,55,2021-01-31 13:00:00,88.7747
4d,56,2021-01-31 13:15:00,40.912
4d,57,2021-01-31 13:30:00,38.3427
4d,58,2021-01-31 13:45:00,9.85
4d,59,2021-01-31 14:00:00,16.5329
4d,60,2021-01-31 14:15:00,25.694
4d,61,2021-01-31 14:30:00,26.0567
4d,62,2021-01-31 14:45:00,0.0
4d,63,2021-01-31 15:00:00,0.0
4d,64,2021-01-31 15:15:00,0.0
4d,65,2021-01-31 15:30:00,0.0
4d,66,2021-01-31 15:45:00,75.5386
4d,67,2021-01-31 16:00:00,79.4927
4d,68,2021-01-31 16:15:00,63.3367
4d,69,2021-01-31 16:30:00,0.0
4d,70,2021-01-31 16:45:00,0.0
4d,71,2021-01-31 17:00:00,0.0
4d,72,2021-01-31 17:15:00,98.9964
4d,73,2021-01-31 17:30:00,104.656
4d,74,2021-01-31 17:45:00,86.1623
4d,75,2021-01-31 18:00:00,52.207
4d,76,2021-01-31 18:15:00,42.655
4d,77,2021-01-31 18:30:00,36.1533
4d,78,2021-01-31 18:45:00,20.0055
4d,79,2021-01-31 19:00:00,0.0
4d,80,2021-01-31 19:15:00,0.0
4d,81,2021-01-31 19:30:00,0.0
4d,82,2021-01-31 19:45:00,0.0
4d,83,2021-01-31 20:00:00,0.0
4d,84,2021-01-31 20:15:00,0.0
4d,85,2021-01-31 20:30:00,0.0
4d,86,2021-01-31 20:45:00,0.0
4d,87,2021-01-31 21:00:00,0.0
4d,88,2021-01-31 21:15:00,0.0
4d,89,2021-01-31 21:30:00,12.4079
4d,90,2021-01-31 21:45:00,12.352
4d,91,2021-01-31 22:00:00,10.69
4d,92,2021-01-31 22:15:00,0.0
4d,93,2021-01-31 22:30:00,0.0
4d,94,2021-01-31 22:45:00,40.253
4d,95,2021-01-31 23:00:00,40.3313
4d,96,2021-01-31 23:15:00,125.4412
4d,97,2021-01-31 23:30:00,62.632
4d,98,2021-01-31 23:45:00,56.3533
4d,99,2021-02-01 00:00:00,49.5177
4d,100,2021-02-01 00:15:00,7.4407
4d,101,2021-02-01 00:30:00,4.3125
4d,102,2021-02-01 00:45:00,40.96
4d,103,2021-02-01 01:00:00,41.0733
4d,104,2021-02-01 01:15:00,20.558
4d,105,2021-02-01 01:30:00,0.0
4d,106,2021-02-01 01:45:00,0.0
4d,107,2021-02-01 02:00:00,0.0
4d,108,2021-02-01 02:15:00,0.0
4d,109,2021-02-01 02:30:00,0.0
4d,110,2021-02-01 02:45:00,0.0
4d,111,2021-02-01 03:00:00,0.0
4d,112,2021-02-01 03:15:00,0.0
4d,113,2021-02-01 03:30:00,0.0
4d,114,2021-02-01 03:45:00,0.0
4d,115,2021-02-01 04:00:00,0.0
4d,116,2021-02-01 04:15:00,0.0
4d,117,2021-02-01 04:30:00,0.0
4d,118,2021-02-01 04:45:00,0.0
4d,119,2021-02-01 05:00:00,0.0
4d,120,2021-02-01 05:15:00,0.0
4d,121,2021-02-01 05:30:00,0.0
4d,122,2021-02-01 05:45:00,0.0
4d,123,2021-02-01 06:00:00,0.0
4d,124,2021-02-01 06:15:00,0.0
4d,125,2021-02-01 06:30:00,0.0
4d,126,2021-02-01 06:45:00,0.0
4d,127,2021-02-01 07:00:00,32.7692
4d,128,2021-02-01 07:15:00,29.4993
4d,129,2021-02-01 07:30:00,20.0487
4d,130,2021-02-01 07:45:00,9.584
4d,131,2021-02-01 08:00:00,8.3171
4d,132,2021-02-01 08:15:00,10.054
4d,133,2021-02-01 08:30:00,10.2547
4d,134,2021-02-01 08:45:00,10.35
4d,135,2021-02-01 09:00:00,0.0
4d,136,2021-02-01 09:15:00,0.0
4d,137,2021-02-01 09:30:00,0.0
4d,138,2021-02-01 09:45:00,88.666
4d,139,2021-02-01 10:00:00,64.856
4d,140,2021-02-01 10:15:00,16.2193
4d,141,2021-02-01 10:30:00,0.0
4d,142,2021-02-01 10:45:00,0.0
4d,143,2021-02-01 11:00:00,0.0
4d,144,2021-02-01 11:15:00,39.21
4d,145,2021-02-01 11:30:00,21.9093
4d,146,2021-02-01 11:45:00,11.2167
4d,147,2021-02-01 12:00:00,0.0
4d,148,2021-02-01 12:15:00,19.84
4d,149,2021-02-01 12:30:00,20.6873
4d,150,2021-02-01 12:45:00,21.3513
4d,151,2021-02-01 13:00:00,22.076
4d,152,2021-02-01 13:15:00,22.65
4d,153,2021-02-01 13:30:00,23.1073
4d,154,2021-02-01 13:45:00,23.5793
4d,155,2021-02-01 14:00:00,19.925
4d,156,2021-02-01 14:15:00,0.0
4d,157,2021-02-01 14:30:00,0.0
4d,158,2021-02-01 14:45:00,0.0
4d,159,2021-02-01 15:00:00,0.0
4d,160,2021-02-01 15:15:00,0.0
4d,161,2021-02-01 15:30:00,0.0
4d,162,2021-02-01 15:45:00,0.0
4d,163,2021-02-01 16:00:00,0.0
4d,164,2021-02-01 16:15:00,0.0
4d,165,2021-02-01 16:30:00,40.5764
4d,166,2021-02-01 16:45:00,41.37
4d,167,2021-02-01 17:00:00,41.6793
4d,168,2021-02-01 17:15:00,103.9125
4d,169,2021-02-01 17:30:00,181.5857
4d,170,2021-02-01 17:45:00,140.0675
4d,171,2021-02-01 18:00:00,147.0957
4d,172,2021-02-01 18:15:00,97.9547
4d,173,2021-02-01 18:30:00,72.5593
4d,174,2021-02-01 18:45:00,103.6473
4d,175,2021-02-01 19:00:00,10.2219
4d,176,2021-02-01 19:15:00,6.04
4d,177,2021-02-01 19:30:00,87.3258
4d,178,2021-02-01 19:45:00,87.4831
4d,179,2021-02-01 20:00:00,47.026
4d,180,2021-02-01 20:15:00,47.1827
4d,181,2021-02-01 20:30:00,47.186
4d,182,2021-02-01 20:45:00,15.1
4d,183,2021-02-01 21:00:00,0.0
4d,184,2021-02-01 21:15:00,0.0
4d,185,2021-02-01 21:30:00,0.0
4d,186,2021-02-01 21:45:00,0.0
4d,187,2021-02-01 22:00:00,0.0
4d,188,2021-02-01 22:15:00,0.0
4d,189,2021-02-01 22:30:00,0.0
4d,190,2021-02-01 22:45:00,0.0
4d,191,2021-02-01 23:00:00,0.0
4d,192,2021-02-01 23:15:00,0.0
4d,193,2021-02-01 23:30:00,0.0
4d,194,2021-02-01 23:45:00,22.7758
4d,195,2021-02-02 00:00:00,26.7267
4d,196,2021-02-02 00:15:00,16.98
4d,197,2021-02-02 00:30:00,10.068
4d,198,2021-02-02 00:45:00,0.0
4d,199,2021-02-02 01:00:00,0.0
4d,200,2021-02-02 01:15:00,0.0
4d,201,2021-02-02 01:30:00,0.0
4d,202,2021-02-02 01:45:00,0.0
4d,203,2021-02-02 02:00:00,0.0
4d,204,2021-02-02 02:15:00,0.0
4d,205,2021-02-02 02:30:00,0.0
4d,206,2021-02-02 02:45:00,41.1782
4d,207,2021-02-02 03:00:00,49.3327
4d,208,2021-02-02 03:15:00,53.748
4d,209,2021-02-02 03:30:00,27.5633
4d,210,2021-02-02 03:45:00,15.5425
4d,211,2021-02-02 04:00:00,0.0
4d,212,2021-02-02 04:15:00,0.0
4d,213,2021-02-02 04:30:00,0.0
4d,214,2021-02-02 04:45:00,0.0
4d,215,2021-02-02 05:00:00,0.0
4d,216,2021-02-02 05:15:00,40.3253
4d,217,2021-02-02 05:30:00,40.492
4d,218,2021-02-02 05:45:00,40.6673
4d,219,2021-02-02 06:00:00,40.8433
4d,220,2021-02-02 06:15:00,40.9707
4d,221,2021-02-02 06:30:00,37.3367
4d,222,2021-02-02 06:45:00,9.885
4d,223,2021-02-02 07:00:00,0.0
4d,224,2021-02-02 07:15:00,0.0
4d,225,2021-02-02 07:30:00,0.0
4d,226,2021-02-02 07:45:00,0.0
4d,227,2021-02-02 08:00:00,0.0
4d,228,2021-02-02 08:15:00,0.0
4d,229,2021-02-02 08:30:00,0.0
4d,230,2021-02-02 08:45:00,0.0
4d,231,2021-02-02 09:00:00,0.0
4d,232,2021-02-02 09:15:00,0.0
4d,233,2021-02-02 09:30:00,0.0
4d,234,2021-02-02 09:45:00,0.0
4d,235,2021-02-02 10:00:00,0.0
4d,236,2021-02-02 10:15:00,0.0
4d,237,2021-02-02 10:30:00,0.0
4d,238,2021-02-02 10:45:00,0.0
4d,239,2021-02-02 11:00:00,0.0
4d,240,2021-02-02 11:15:00,0.0
4d,241,2021-02-02 11:30:00,0.0
4d,242,2021-02-02 11:45:00,0.0
4d,243,2021-02-02 12:00:00,44.6462
4d,244,2021-02-02 12:15:00,47.5067
4d,245,2021-02-02 12:30:00,36.37
4d,246,2021-02-02 12:45:00,103.9262
4d,247,2021-02-02 13:00:00,94.1193
4d,248,2021-02-02 13:15:00,107.8007
4d,249,2021-02-02 13:30:00,108.3593
4d,250,2021-02-02 13:45:00,40.7436
4d,251,2021-02-02 14:00:00,31.622
4d,252,2021-02-02 14:15:00,33.7253
4d,253,2021-02-02 14:30:00,29.168
4d,254,2021-02-02 14:45:00,22.178
4d,255,2021-02-02 15:00:00,0.0
4d,256,2021-02-02 15:15:00,0.0
4d,257,2021-02-02 15:30:00,0.0
4d,258,2021-02-02 15:45:00,40.4507
4d,259,2021-02-02 16:00:00,40.7973
4d,260,2021-02-02 16:15:00,41.0264
4d,261,2021-02-02 16:30:00,80.3246
4d,262,2021-02-02 16:45:00,131.8033
4d,263,2021-02-02 17:00:00,124.5582
4d,264,2021-02-02 17:15:00,96.272
4d,265,2021-02-02 17:30:00,128.962
4d,266,2021-02-02 17:45:00,128.3805
4d,267,2021-02-02 18:00:00,169.4198
4d,268,2021-02-02 18:15:00,170.0853
4d,269,2021-02-02 18:30:00,112.4437
4d,270,2021-02-02 18:45:00,50.565
4d,271,2021-02-02 19:00:00,41.01
4d,272,2021-02-02 19:15:00,36.975
4d,273,2021-02-02 19:30:00,0.0
4d,274,2021-02-02 19:45:00,0.0
4d,275,2021-02-02 20:00:00,17.3985
4d,276,2021-02-02 20:15:00,17.89
4d,277,2021-02-02 20:30:00,8.6333
4d,278,2021-02-02 20:45:00,6.7447
4d,279,2021-02-02 21:00:00,3.5893
4d,280,2021-02-02 21:15:00,3.6
4d,281,2021-02-02 21:30:00,0.0
4d,282,2021-02-02 21:45:00,0.0
4d,283,2021-02-02 22:00:00,0.0
4d,284,2021-02-02 22:15:00,0.0
4d,285,2021-02-02 22:30:00,0.0
4d,286,2021-02-02 22:45:00,0.0
4d,287,2021-02-02 23:00:00,0.0
4d,288,2021-02-02 23:15:00,0.0
4d,289,2021-02-02 23:30:00,0.0
4d,290,2021-02-02 23:45:00,0.0
4d,291,2021-02-03 00:00:00,40.1167
4d,292,2021-02-03 00:15:00,40.3127
4d,293,2021-02-03 00:30:00,83.6129
4d,294,2021-02-03 00:45:00,84.2393
4d,295,2021-02-03 01:00:00,63.7587
4d,296,2021-02-03 01:15:00,58.8567
4d,297,2021-02-03 01:30:00,37.4597
4d,298,2021-02-03 01:45:00,0.0
4d,299,2021-02-03 02:00:00,36.81
4d,300,2021-02-03 02:15:00,120.1705
4d,301,2021-02-03 02:30:00,121.2807
4d,302,2021-02-03 02:45:00,123.4087
4d,303,2021-02-03 03:00:00,123.948
4d,304,2021-02-03 03:15:00,118.292
4d,305,2021-02-03 03:30:00,74.8433
4d,306,2021-02-03 03:45:00,80.5722
4d,307,2021-02-03 04:00:00,69.1104
4d,308,2021-02-03 04:15:00,76.4662
4d,309,2021-02-03 04:30:00,70.5113
4d,310,2021-02-03 04:45:00,70.666
4d,311,2021-02-03 05:00:00,65.88
4d,312,2021-02-03 05:15:00,56.8273
4d,313,2021-02-03 05:30:00,14.1533
4d,314,2021-02-03 05:45:00,0.0
4d,315,2021-02-03 06:00:00,38.83
4d,316,2021-02-03 06:15:00,41.498
4d,317,2021-02-03 06:30:00,35.9047
4d,318,2021-02-03 06:45:00,18.022
4d,319,2021-02-03 07:00:00,10.0433
4d,320,2021-02-03 07:15:00,0.0
4d,321,2021-02-03 07:30:00,0.0
4d,322,2021-02-03 07:45:00,0.0
4d,323,2021-02-03 08:00:00,0.0
4d,324,2021-02-03 08:15:00,0.0
4d,325,2021-02-03 08:30:00,0.0
4d,326,2021-02-03 08:45:00,0.0
4d,327,2021-02-03 09:00:00,0.0
4d,328,2021-02-03 09:15:00,0.0
4d,329,2021-02-03 09:30:00,0.0
4d,330,2021-02-03 09:45:00,0.0
4d,331,2021-02-03 10:00:00,0.0
4d,332,2021-02-03 10:15:00,0.0
4d,333,2021-02-03 10:30:00,0.0
4d,334,2021-02-03 10:45:00,0.0
4d,335,2021-02-03 11:00:00,0.0
4d,336,2021-02-03 11:15:00,0.0
4d,337,2021-02-03 11:30:00,18.2671
4d,338,2021-02-03 11:45:00,22.06
4d,339,2021-02-03 12:00:00,0.0
4d,340,2021-02-03 12:15:00,37.1527
4d,341,2021-02-03 12:30:00,41.6347
4d,342,2021-02-03 12:45:00,34.535
4d,343,2021-02-03 13:00:00,0.0
4d,344,2021-02-03 13:15:00,22.11
4d,345,2021-02-03 13:30:00,19.5867
4d,346,2021-02-03 13:45:00,8.82
4d,347,2021-02-03 14:00:00,37.9821
4d,348,2021-02-03 14:15:00,90.8627
4d,349,2021-02-03 14:30:00,88.0387
4d,350,2021-02-03 14:45:00,8.9773
4d,351,2021-02-03 15:00:00,0.9383
4d,352,2021-02-03 15:15:00,0.0
4d,353,2021-02-03 15:30:00,0.0
4d,354,2021-02-03 15:45:00,0.0
4d,355,2021-02-03 16:00:00,0.0
4d,356,2021-02-03 16:15:00,81.47
4d,357,2021-02-03 16:30:00,81.776
4d,358,2021-02-03 16:45:00,60.2086
4d,359,2021-02-03 17:00:00,0.0
4d,360,2021-02-03 17:15:00,16.7564
4d,361,2021-02-03 17:30:00,9.4145
4d,362,2021-02-03 17:45:00,0.0
4d,363,2021-02-03 18:00:00,0.0
4d,364,2021-02-03 18:15:00,62.9907
4d,365,2021-02-03 18:30:00,63.5554
4d,366,2021-02-03 18:45:00,0.0
4d,367,2021-02-03 19:00:00,0.0
4d,368,2021-02-03 19:15:00,0.0
4d,369,2021-02-03 19:30:00,0.0
4d,370,2021-02-03 19:45:00,0.0
4d,371,2021-02-03 20:00:00,0.0
4d,372,2021-02-03 20:15:00,0.0
4d,373,2021-02-03 20:30:00,0.0
4d,374,2021-02-03 20:45:00,0.0
4d,375,2021-02-03 21:00:00,21.22
4d,376,2021-02-03 21:15:00,21.8113
4d,377,2021-02-03 21:30:00,21.042
4d,378,2021-02-03 21:45:00,11.474
4d,379,2021-02-03 22:00:00,4.574
4d,380,2021-02-03 22:15:00,0.0
4d,381,2021-02-03 22:30:00,0.0
4d,382,2021-02-03 22:45:00,16.905
4d,383,2021-02-03 23:00:00,20.7027
4d,384,2021-02-03 23:15:00,20.9985
