forecast_horizon,step_index,forecast_timestamp,power_kw
4d,70,2021-09-12 17:15:00,40.7053
4d,71,2021-09-12 17:30:00,40.9207
4d,72,2021-09-12 17:45:00,41.1067
4d,73,2021-09-12 18:00:00,0.0
4d,74,2021-09-12 18:15:00,0.0
4d,75,2021-09-12 18:30:00,0.0
4d,76,2021-09-12 18:45:00,0.0
4d,77,2021-09-12 19:00:00,0.0
4d,78,2021-09-12 19:15:00,0.0
4d,79,2021-09-12 19:30:00,33.6825
4d,80,2021-09-12 19:45:00,83.357
4d,81,2021-09-12 20:00:00,132.5049
4d,82,2021-09-12 20:15:00,64.1933
4d,83,2021-09-12 20:30:00,22.55
4d,84,2021-09-12 20:45:00,8.9753
4d,85,2021-09-12 21:00:00,5.976
4d,86,2021-09-12 21:15:00,0.0
4d,87,2021-09-12 21:30:00,0.0
4d,88,2021-09-12 21:45:00,0.0
4d,89,2021-09-12 22:00:00,0.0
4d,90,2021-09-12 22:15:00,0.0
4d,91,2021-09-12 22:30:00,0.0
4d,92,2021-09-12 22:45:00,0.0
4d,93,2021-09-12 23:00:00,40.329
4d,94,2021-09-12 23:15:00,40.4547
4d,95,2021-09-12 23:30:00,40.8413
4d,96,2021-09-12 23:45:00,41.164
4d,97,2021-09-13 00:00:00,60.901
4d,98,2021-09-13 00:15:00,46.5213
4d,99,2021-09-13 00:30:00,46.76
4d,100,2021-09-13 00:45:00,133.642
4d,101,2021-09-13 01:00:00,124.4753
4d,102,2021-09-13 01:15:00,122.4893
4d,103,2021-09-13 01:30:00,115.1573
4d,104,2021-09-13 01:45:00,41.4133
4d,105,2021-09-13 02:00:00,7.514
4d,106,2021-09-13 02:15:00,3.1756
4d,107,2021-09-13 02:30:00,0.0
4d,108,2021-09-13 02:45:00,0.0
4d,109,2021-09-13 03:00:00,0.0
4d,110,2021-09-13 03:15:00,0.0
4d,111,2021-09-13 03:30:00,0.0
4d,112,2021-09-13 03:45:00,0.0
4d,113,2021-09-13 04:00:00,0.0
4d,114,2021-09-13 04:15:00,0.0
4d,115,2021-09-13 04:30:00,0.0
4d,116,2021-09-13 04:45:00,35.2673
4d,117,2021-09-13 05:00:00,30.99
4d,118,2021-09-13 05:15:00,17.4013
4d,119,2021-09-13 05:30:00,47.0762
4d,120,2021-09-13 05:45:00,44.188
4d,121,2021-09-13 06:00:00,110.4343
4d,122,2021-09-13 06:15:00,81.5337
4d,123,2021-09-13 06:30:00,36.1873
4d,124,2021-09-13 06:45:00,25.4636
4d,125,2021-09-13 07:00:00,0.0
4d,126,2021-09-13 07:15:00,0.0
4d,127,2021-09-13 07:30:00,0.0
4d,128,2021-09-13 07:45:00,0.0
4d,129,2021-09-13 08:00:00,0.0
4d,130,2021-09-13 08:15:00,0.0
4d,131,2021-09-13 08:30:00,0.0
4d,132,2021-09-13 08:45:00,45.08
4d,133,2021-09-13 09:00:00,57.1953
4d,134,2021-09-13 09:15:00,53.974
4d,135,2021-09-13 09:30:00,52.1508
4d,136,2021-09-13 09:45:00,0.0
4d,137,2021-09-13 10:00:00,26.1667
4d,138,2021-09-13 10:15:00,77.9767
4d,139,2021-09-13 10:30:00,78.9427
4d,140,2021-09-13 10:45:00,76.424
4d,141,2021-09-13 11:00:00,63.712
4d,142,2021-09-13 11:15:00,54.8127
4d,143,2021-09-13 11:30:00,88.0517
4d,144,2021-09-13 11:45:00,47.9923
4d,145,2021-09-13 12:00:00,31.506
4d,146,2021-09-13 12:15:00,25.4013
4d,147,2021-09-13 12:30:00,9.6407
4d,148,2021-09-13 12:45:00,25.8673
4d,149,2021-09-13 13:00:00,26.2707
4d,150,2021-09-13 13:15:00,22.3173
4d,151,2021-09-13 13:30:00,65.0907
4d,152,2021-09-13 13:45:00,61.2349
4d,153,2021-09-13 14:00:00,0.0
4d,154,2021-09-13 14:15:00,0.0
4d,155,2021-09-13 14:30:00,0.0
4d,156,2021-09-13 14:45:00,27.3277
4d,157,2021-09-13 15:00:00,29.1233
4d,158,2021-09-13 15:15:00,29.49
4d,159,2021-09-13 15:30:00,0.0
4d,160,2021-09-13 15:45:00,0.0
4d,161,2021-09-13 16:00:00,0.0
4d,162,2021-09-13 16:15:00,0.0
4d,163,2021-09-13 16:30:00,0.0
4d,164,2021-09-13 16:45:00,80.3222
4d,165,2021-09-13 17:00:00,50.0892
4d,166,2021-09-13 17:15:00,0.0
4d,167,2021-09-13 17:30:00,0.0
4d,168,2021-09-13 17:45:00,45.3357
4d,169,2021-09-13 18:00:00,25.389
4d,170,2021-09-13 18:15:00,107.5745
4d,171,2021-09-13 18:30:00,149.3622
4d,172,2021-09-13 18:45:00,90.4479
4d,173,2021-09-13 19:00:00,102.9687
4d,174,2021-09-13 19:15:00,102.8286
4d,175,2021-09-13 19:30:00,0.0
4d,176,2021-09-13 19:45:00,0.0
4d,177,2021-09-13 20:00:00,0.0
4d,178,2021-09-13 20:15:00,0.0
4d,179,2021-09-13 20:30:00,0.0
4d,180,2021-09-13 20:45:00,0.0
4d,181,2021-09-13 21:00:00,0.0
4d,182,2021-09-13 21:15:00,44.09
4d,183,2021-09-13 21:30:00,80.1043
4d,184,2021-09-13 21:45:00,40.2907
4d,185,2021-09-13 22:00:00,77.3585
4d,186,2021-09-13 22:15:00,38.0427
4d,187,2021-09-13 22:30:00,53.2013
4d,188,2021-09-13 22:45:00,26.5713
4d,189,2021-09-13 23:00:00,23.9978
4d,190,2021-09-13 23:15:00,14.356
4d,191,2021-09-13 23:30:00,9.9607
4d,192,2021-09-13 23:45:00,6.6093
4d,193,2021-09-14 00:00:00,5.132
4d,194,2021-09-14 00:15:00,3.9727
4d,195,2021-09-14 00:30:00,3.9287
4d,196,2021-09-14 00:45:00,3.9513
4d,197,2021-09-14 01:00:00,3.974
4d,198,2021-09-14 01:15:00,3.3193
4d,199,2021-09-14 01:30:00,2.2733
4d,200,2021-09-14 01:45:00,0.0
4d,201,2021-09-14 02:00:00,0.0
4d,202,2021-09-14 02:15:00,39.978
4d,203,2021-09-14 02:30:00,58.3787
4d,204,2021-09-14 02:45:00,55.1413
4d,205,2021-09-14 03:00:00,31.806
4d,206,2021-09-14 03:15:00,14.985
4d,207,2021-09-14 03:30:00,6.07
4d,208,2021-09-14 03:45:00,0.0
4d,209,2021-09-14 04:00:00,0.0
4d,210,2021-09-14 04:15:00,0.0
4d,211,2021-09-14 04:30:00,37.34
4d,212,2021-09-14 04:45:00,36.2113
4d,213,2021-09-14 05:00:00,25.2953
4d,214,2021-09-14 05:15:00,14.081
4d,215,2021-09-14 05:30:00,0.0
4d,216,2021-09-14 05:45:00,0.0
4d,217,2021-09-14 06:00:00,0.0
4d,218,2021-09-14 06:15:00,0.0
4d,219,2021-09-14 06:30:00,0.0
4d,220,2021-09-14 06:45:00,0.0
4d,221,2021-09-14 07:00:00,36.924
4d,222,2021-09-14 07:15:00,45.4067
4d,223,2021-09-14 07:30:00,47.4287
4d,224,2021-09-14 07:45:00,28.1757
4d,225,2021-09-14 08:00:00,32.645
4d,226,2021-09-14 08:15:00,32.8587
4d,227,2021-09-14 08:30:00,27.9967
4d,228,2021-09-14 08:45:00,13.79
4d,229,2021-09-14 09:00:00,0.0
4d,230,2021-09-14 09:15:00,0.0
4d,231,2021-09-14 09:30:00,0.0
4d,232,2021-09-14 09:45:00,0.0
4d,233,2021-09-14 10:00:00,0.0
4d,234,2021-09-14 10:15:00,0.0
4d,235,2021-09-14 10:30:00,0.0
4d,236,2021-09-14 10:45:00,0.0
4d,237,2021-09-14 11:00:00,0.0
4d,238,2021-09-14 11:15:00,35.9867
4d,239,2021-09-14 11:30:00,76.2943
4d,240,2021-09-14 11:45:00,41.6787
4d,241,2021-09-14 12:00:00,16.0978
4d,242,2021-09-14 12:15:00,0.0
4d,243,2021-09-14 12:30:00,0.0
4d,244,2021-09-14 12:45:00,0.0
4d,245,2021-09-14 13:00:00,0.0
4d,246,2021-09-14 13:15:00,0.0
4d,247,2021-09-14 13:30:00,0.0
4d,248,2021-09-14 13:45:00,0.0
4d,249,2021-09-14 14:00:00,0.0
4d,250,2021-09-14 14:15:00,0.0
4d,251,2021-09-14 14:30:00,0.0
4d,252,2021-09-14 14:45:00,0.0
4d,253,2021-09-14 15:00:00,0.0
4d,254,2021-09-14 15:15:00,0.0
4d,255,2021-09-14 15:30:00,0.0
4d,256,2021-09-14 15:45:00,40.2
4d,257,2021-09-14 16:00:00,40.2267
4d,258,2021-09-14 16:15:00,80.7825
4d,259,2021-09-14 16:30:00,125.0513
4d,260,2021-09-14 16:45:00,162.8242
4d,261,2021-09-14 17:00:00,200.8151
4d,262,2021-09-14 17:15:00,107.9613
4d,263,2021-09-14 17:30:00,87.4898
4d,264,2021-09-14 17:45:00,149.4781
4d,265,2021-09-14 18:00:00,100.5534
4d,266,2021-09-14 18:15:00,27.5553
4d,267,2021-09-14 18:30:00,12.47
4d,268,2021-09-14 18:45:00,0.0
4d,269,2021-09-14 19:00:00,0.0
4d,270,2021-09-14 19:15:00,28.71
4d,271,2021-09-14 19:30:00,0.0
4d,272,2021-09-14 19:45:00,0.0
4d,273,2021-09-14 20:00:00,0.0
4d,274,2021-09-14 20:15:00,65.5
4d,275,2021-09-14 20:30:00,72.2127
4d,276,2021-09-14 20:45:00,66.5483
4d,277,2021-09-14 21:00:00,33.32
4d,278,2021-09-14 21:15:00,18.7953
4d,279,2021-09-14 21:30:00,6.7927
4d,280,2021-09-14 21:45:00,0.0
4d,281,2021-09-14 22:00:00,0.0
4d,282,2021-09-14 22:15:00,0.0
4d,283,2021-09-14 22:30:00,0.0
4d,284,2021-09-14 22:45:00,106.405
4d,285,2021-09-14 23:00:00,107.7607
4d,286,2021-09-14 23:15:00,100.42
4d,287,2021-09-14 23:30:00,83.552
4d,288,2021-09-14 23:45:00,68.4953
4d,289,2021-09-15 00:00:00,50.7327
4d,290,2021-09-15 00:15:00,10.0107
4d,291,2021-09-15 00:30:00,57.5283
4d,292,2021-09-15 00:45:00,69.348
4d,293,2021-09-15 01:00:00,62.1347
4d,294,2021-09-15 01:15:00,49.0007
4d,295,2021-09-15 01:30:00,24.2807
4d,296,2021-09-15 01:45:00,10.2033
4d,297,2021-09-15 02:00:00,40.2933
4d,298,2021-09-15 02:15:00,40.4087
4d,299,2021-09-15 02:30:00,40.6207
4d,300,2021-09-15 02:45:00,40.884
4d,301,2021-09-15 03:00:00,41.078
4d,302,2021-09-15 03:15:00,26.1777
4d,303,2021-09-15 03:30:00,0.0
4d,304,2021-09-15 03:45:00,0.0
4d,305,2021-09-15 04:00:00,0.0
4d,306,2021-09-15 04:15:00,0.0
4d,307,2021-09-15 04:30:00,0.0
4d,308,2021-09-15 04:45:00,0.0
4d,309,2021-09-15 05:00:00,0.0
4d,310,2021-09-15 05:15:00,0.0
4d,311,2021-09-15 05:30:00,39.57
4d,312,2021-09-15 05:45:00,108.992
4d,313,2021-09-15 06:00:00,97.398
4d,314,2021-09-15 06:15:00,57.114
4d,315,2021-09-15 06:30:00,37.2433
4d,316,2021-09-15 06:45:00,5.2613
4d,317,2021-09-15 07:00:00,5.26
4d,318,2021-09-15 07:15:00,0.0
4d,319,2021-09-15 07:30:00,0.0
4d,320,2021-09-15 07:45:00,0.0
4d,321,2021-09-15 08:00:00,0.0
4d,322,2021-09-15 08:15:00,41.032
4d,323,2021-09-15 08:30:00,40.3073
4d,324,2021-09-15 08:45:00,59.5784
4d,325,2021-09-15 09:00:00,29.745
4d,326,2021-09-15 09:15:00,0.0
4d,327,2021-09-15 09:30:00,0.0
4d,328,2021-09-15 09:45:00,0.0
4d,329,2021-09-15 10:00:00,0.0
4d,330,2021-09-15 10:15:00,21.768
4d,331,2021-09-15 10:30:00,22.4387
4d,332,2021-09-15 10:45:00,39.296
4d,333,2021-09-15 11:00:00,84.4567
4d,334,2021-09-15 11:15:00,79.8859
4d,335,2021-09-15 11:30:00,61.5986
4d,336,2021-09-15 11:45:00,42.4811
4d,337,2021-09-15 12:00:00,0.0
4d,338,2021-09-15 12:15:00,64.928
4d,339,2021-09-15 12:30:00,49.9613
4d,340,2021-09-15 12:45:00,96.7682
4d,341,2021-09-15 13:00:00,82.069
4d,342,2021-09-15 13:15:00,78.4317
4d,343,2021-09-15 13:30:00,55.8197
4d,344,2021-09-15 13:45:00,56.9107
4d,345,2021-09-15 14:00:00,32.3367
4d,346,2021-09-15 14:15:00,23.25
4d,347,2021-09-15 14:30:00,11.3567
4d,348,2021-09-15 14:45:00,0.0
4d,349,2021-09-15 15:00:00,0.0
4d,350,2021-09-15 15:15:00,39.61
4d,351,2021-09-15 15:30:00,86.3149
4d,352,2021-09-15 15:45:00,89.1477
4d,353,2021-09-15 16:00:00,21.6254
4d,354,2021-09-15 16:15:00,6.15
4d,355,2021-09-15 16:30:00,53.0953
4d,356,2021-09-15 16:45:00,69.6487
4d,357,2021-09-15 17:00:00,62.1493
4d,358,2021-09-15 17:15:00,56.3144
4d,359,2021-09-15 17:30:00,0.0
4d,360,2021-09-15 17:45:00,54.25
4d,361,2021-09-15 18:00:00,152.754
4d,362,2021-09-15 18:15:00,161.7707
4d,363,2021-09-15 18:30:00,116.238
4d,364,2021-09-15 18:45:00,92.8951
4d,365,2021-09-15 19:00:00,73.2699
4d,366,2021-09-15 19:15:00,47.388
4d,367,2021-09-15 19:30:00,56.5656
4d,368,2021-09-15 19:45:00,50.67
4d,369,2021-09-15 20:00:00,46.368
4d,370,2021-09-15 20:15:00,95.1115
4d,371,2021-09-15 20:30:00,89.9327
4d,372,2021-09-15 20:45:00,65.8487
4d,373,2021-09-15 21:00:00,48.3832
4d,374,2021-09-15 21:15:00,37.67
4d,375,2021-09-15 21:30:00,30.6027
4d,376,2021-09-15 21:45:00,21.6293
4d,377,2021-09-15 22:00:00,11.97
4d,378,2021-09-15 22:15:00,12.12
4d,379,2021-09-15 22:30:00,12.2627
4d,380,2021-09-15 22:45:00,12.374
4d,381,2021-09-15 23:00:00,10.442
4d,382,2021-09-15 23:15:00,67.8586
4d,383,2021-09-15 23:30:00,108.2373
4d,384,2021-09-15 23:45:00,178.2076
